topology_id,node_count,generation_seed,average_degree,max_bfs_layer,channels,latency_slots,max_timeslot_index,valid,violations,used_channels,scheduled_transmissions,anex_seconds,validate_seconds
topo100_seed17,100,17,10.34,5,3,29,28,True,0,3,99,0.0044,0.001158
topo100_seed17,100,17,10.34,5,4,29,28,True,0,4,99,0.004366,0.001119
topo100_seed17,100,17,10.34,5,5,29,28,True,0,4,99,0.004382,0.001116
topo100_seed17,100,17,10.34,5,6,29,28,True,0,4,99,0.004602,0.001147
topo100_seed17,100,17,10.34,5,7,29,28,True,0,4,99,0.004355,0.001122
topo100_seed18,100,18,10.26,5,1,37,36,True,0,1,99,0.004772,0.001279
topo100_seed18,100,18,10.26,5,2,31,30,True,0,2,99,0.009427,0.001152
topo100_seed18,100,18,10.26,5,3,31,30,True,0,3,99,0.004509,0.001107
topo100_seed18,100,18,10.26,5,4,31,30,True,0,4,99,0.004272,0.001079
topo100_seed18,100,18,10.26,5,5,31,30,True,0,4,99,0.004411,0.001122
topo100_seed18,100,18,10.26,5,6,31,30,True,0,4,99,0.006185,0.001078
topo100_seed18,100,18,10.26,5,7,31,30,True,0,4,99,0.004348,0.001093
topo100_seed19,100,19,10.3,5,1,41,40,True,0,1,99,0.005722,0.001247
topo100_seed19,100,19,10.3,5,2,32,31,True,0,2,99,0.004311,0.001103
topo100_seed19,100,19,10.3,5,3,31,30,True,0,3,99,0.004491,0.001174
topo100_seed19,100,19,10.3,5,4,31,30,True,0,4,99,0.004478,0.001171
topo100_seed19,100,19,10.3,5,5,31,30,True,0,4,99,0.00445,0.001251
topo100_seed19,100,19,10.3,5,6,31,30,True,0,4,99,0.004816,0.001145
topo100_seed19,100,19,10.3,5,7,31,30,True,0,4,99,0.004364,0.00121
topo100_seed20,100,20,11.3,5,1,33,32,True,0,1,99,0.006694,0.001965
topo100_seed20,100,20,11.3,5,2,35,34,True,0,2,99,0.007344,0.001837
topo100_seed20,100,20,11.3,5,3,33,32,True,0,3,99,0.007082,0.001819
topo100_seed20,100,20,11.3,5,4,33,32,True,0,4,99,0.007027,0.001749
topo100_seed20,100,20,11.3,5,5,33,32,True,0,5,99,0.007072,0.00168
topo100_seed20,100,20,11.3,5,6,33,32,True,0,5,99,0.004962,0.001099
topo100_seed20,100,20,11.3,5,7,33,32,True,0,5,99,0.004414,0.001101
topo100_seed21,100,21,10.56,5,1,33,32,True,0,1,99,0.005077,0.001271
topo100_seed21,100,21,10.56,5,2,33,32,True,0,2,99,0.004541,0.001118
topo100_seed21,100,21,10.56,5,3,33,32,True,0,3,99,0.004365,0.001139
topo100_seed21,100,21,10.56,5,4,33,32,True,0,4,99,0.004547,0.001132
topo100_seed21,100,21,10.56,5,5,33,32,True,0,4,99,0.004434,0.001139
topo100_seed21,100,21,10.56,5,6,33,32,True,0,4,99,0.004374,0.001085
topo100_seed21,100,21,10.56,5,7,33,32,True,0,4,99,0.00441,0.001125
topo100_seed22,100,22,10.9,5,1,34,33,True,0,1,99,0.004941,0.001266
topo100_seed22,100,22,10.9,5,2,24,23,True,0,2,99,0.004599,0.001192
topo100_seed22,100,22,10.9,5,3,33,32,True,0,3,99,0.004363,0.001206
topo100_seed22,100,22,10.9,5,4,24,23,True,0,4,99,0.004917,0.001187
topo100_seed22,100,22,10.9,5,5,24,23,True,0,4,99,0.004297,0.00114
topo100_seed22,100,22,10.9,5,6,24,23,True,0,4,99,0.004377,0.00153
topo100_seed22,100,22,10.9,5,7,24,23,True,0,4,99,0.004379,0.001151
topo100_seed23,100,23,9.72,5,1,42,41,True,0,1,99,0.004895,0.001326
topo100_seed23,100,23,9.72,5,2,42,41,True,0,2,99,0.004472,0.00111
topo100_seed23,100,23,9.72,5,3,35,34,True,0,3,99,0.004292,0.001122
topo100_seed23,100,23,9.72,5,4,35,34,True,0,4,99,0.005259,0.00191
topo100_seed23,100,23,9.72,5,5,35,34,True,0,4,99,0.004881,0.001094
topo100_seed23,100,23,9.72,5,6,35,34,True,0,4,99,0.00435,0.001217
topo100_seed23,100,23,9.72,5,7,35,34,True,0,4,99,0.004339,0.001092
topo100_seed24,100,24,10.62,5,1,37,36,True,0,1,99,0.005016,0.001256
topo100_seed24,100,24,10.62,5,2,27,26,True,0,2,99,0.005135,0.001195
topo100_seed24,100,24,10.62,5,3,33,32,True,0,3,99,0.004462,0.001177
topo100_seed24,100,24,10.62,5,4,27,26,True,0,4,99,0.00481,0.001171
topo100_seed24,100,24,10.62,5,5,27,26,True,0,5,99,0.004363,0.001119
topo100_seed24,100,24,10.62,5,6,27,26,True,0,5,99,0.004497,0.001246
topo100_seed24,100,24,10.62,5,7,27,26,True,0,5,99,0.004464,0.001201
topo100_seed25,100,25,9.44,6,1,37,36,True,0,1,99,0.004767,0.001291
topo100_seed25,100,25,9.44,6,2,31,30,True,0,2,99,0.004503,0.001202
topo100_seed25,100,25,9.44,6,3,37,36,True,0,3,99,0.004165,0.001071
topo100_seed25,100,25,9.44,6,4,37,36,True,0,3,99,0.004284,0.001211
topo100_seed25,100,25,9.44,6,5,37,36,True,0,3,99,0.004299,0.00111
topo100_seed25,100,25,9.44,6,6,37,36,True,0,3,99,0.004188,0.001106
topo100_seed25,100,25,9.44,6,7,37,36,True,0,3,99,0.004356,0.001088
topo100_seed26,100,26,9.78,5,1,39,38,True,0,1,99,0.004805,0.001242
topo100_seed26,100,26,9.78,5,2,29,28,True,0,2,99,0.004406,0.001679
topo100_seed26,100,26,9.78,5,3,29,28,True,0,3,99,0.004368,0.001144
topo100_seed26,100,26,9.78,5,4,29,28,True,0,4,99,0.004284,0.001134
topo100_seed26,100,26,9.78,5,5,29,28,True,0,5,99,0.004329,0.001167
topo100_seed26,100,26,9.78,5,6,29,28,True,0,5,99,0.004289,0.001133
topo100_seed26,100,26,9.78,5,7,29,28,True,0,5,99,0.004255,0.001264
topo100_seed27,100,27,9.36,5,1,35,34,True,0,1,99,0.00479,0.001261
topo100_seed27,100,27,9.36,5,2,35,34,True,0,2,99,0.00448,0.001176
topo100_seed27,100,27,9.36,5,3,35,34,True,0,3,99,0.009114,0.001172
topo100_seed27,100,27,9.36,5,4,35,34,True,0,4,99,0.004172,0.001112
topo100_seed27,100,27,9.36,5,5,35,34,True,0,4,99,0.004216,0.00114
topo100_seed27,100,27,9.36,5,6,35,34,True,0,4,99,0.004273,0.001114
topo100_seed27,100,27,9.36,5,7,35,34,True,0,4,99,0.004311,0.001197
topo100_seed28,100,28,10.2,5,1,33,32,True,0,1,99,0.005069,0.001254
topo100_seed28,100,28,10.2,5,2,33,32,True,0,2,99,0.005445,0.001169
topo100_seed28,100,28,10.2,5,3,33,32,True,0,3,99,0.004534,0.001128
topo100_seed28,100,28,10.2,5,4,33,32,True,0,3,99,0.004564,0.001135
topo100_seed28,100,28,10.2,5,5,33,32,True,0,3,99,0.004647,0.001139
topo100_seed28,100,28,10.2,5,6,33,32,True,0,3,99,0.027524,0.007488
topo100_seed28,100,28,10.2,5,7,33,32,True,0,3,99,0.033605,0.006244
topo100_seed29,100,29,10.08,7,1,39,38,True,0,1,99,0.038037,0.010854
topo100_seed29,100,29,10.08,7,2,32,31,True,0,2,99,0.03517,0.009565
topo100_seed29,100,29,10.08,7,3,32,31,True,0,3,99,0.034001,0.008935
topo100_seed29,100,29,10.08,7,4,32,31,True,0,4,99,0.035239,0.009149
topo100_seed29,100,29,10.08,7,5,32,31,True,0,4,99,0.032878,0.008351
topo100_seed29,100,29,10.08,7,6,32,31,True,0,4,99,0.033252,0.006375
topo100_seed29,100,29,10.08,7,7,32,31,True,0,4,99,0.034709,0.008219
topo150_seed0,150,0,14.84,5,1,39,38,True,0,1,149,0.087934,0.011961
topo150_seed0,150,0,14.84,5,2,29,28,True,0,2,149,0.009518,0.002439
topo150_seed0,150,0,14.84,5,3,29,28,True,0,3,149,0.009302,0.002333
topo150_seed0,150,0,14.84,5,4,29,28,True,0,4,149,0.009582,0.00228
topo150_seed0,150,0,14.84,5,5,29,28,True,0,5,149,0.009505,0.002291
topo150_seed0,150,0,14.84,5,6,29,28,True,0,6,149,0.009757,0.003552
topo150_seed0,150,0,14.84,5,7,29,28,True,0,6,149,0.013308,0.002215
topo150_seed1,150,1,15.32,5,1,42,41,True,0,1,149,0.011481,0.002685
topo150_seed1,150,1,15.32,5,2,32,31,True,0,2,149,0.010122,0.002456
topo150_seed1,150,1,15.32,5,3,32,31,True,0,3,149,0.009836,0.002292
topo150_seed1,150,1,15.32,5,4,33,32,True,0,4,149,0.009437,0.002302
topo150_seed1,150,1,15.32,5,5,32,31,True,0,5,149,0.009543,0.002171
topo150_seed1,150,1,15.32,5,6,32,31,True,0,5,149,0.012249,0.003537
topo150_seed1,150,1,15.32,5,7,32,31,True,0,5,149,0.014762,0.003489
topo150_seed2,150,2,16.186666666666667,5,1,41,40,True,0,1,149,0.018001,0.004071
topo150_seed2,150,2,16.186666666666667,5,2,32,31,True,0,2,149,0.011908,0.002253
topo150_seed2,150,2,16.186666666666667,5,3,32,31,True,0,3,149,0.009924,0.002147
topo150_seed2,150,2,16.186666666666667,5,4,31,30,True,0,4,149,0.011654,0.014682
topo150_seed2,150,2,16.186666666666667,5,5,31,30,True,0,5,149,0.069112,0.016423
topo150_seed2,150,2,16.186666666666667,5,6,31,30,True,0,5,149,0.066561,0.00236
topo150_seed2,150,2,16.186666666666667,5,7,31,30,True,0,5,149,0.009753,0.002268
topo150_seed3,150,3,17.08,5,1,43,42,True,0,1,149,0.012475,0.002737
topo150_seed3,150,3,17.08,5,2,34,33,True,0,2,149,0.010253,0.002256
topo150_seed3,150,3,17.08,5,3,33,32,True,0,3,149,0.015596,0.00278
topo150_seed3,150,3,17.08,5,4,33,32,True,0,4,149,0.009633,0.002205
topo150_seed3,150,3,17.08,5,5,33,32,True,0,5,149,0.009709,0.002304
topo150_seed3,150,3,17.08,5,6,33,32,True,0,6,149,0.009968,0.002281
topo150_seed3,150,3,17.08,5,7,33,32,True,0,6,149,0.009785,0.002278
topo150_seed4,150,4,15.546666666666667,4,1,44,43,True,0,1,149,0.01711,0.002448
topo150_seed4,150,4,15.546666666666667,4,2,34,33,True,0,2,149,0.010144,0.002293
topo150_seed4,150,4,15.546666666666667,4,3,34,33,True,0,3,149,0.009986,0.002229
topo150_seed4,150,4,15.546666666666667,4,4,34,33,True,0,4,149,0.009274,0.008833
topo150_seed4,150,4,15.546666666666667,4,5,34,33,True,0,5,149,0.075606,0.016715
topo150_seed4,150,4,15.546666666666667,4,6,34,33,True,0,5,149,0.075897,0.016862
topo150_seed4,150,4,15.546666666666667,4,7,34,33,True,0,5,149,0.075648,0.016063
topo150_seed5,150,5,14.906666666666666,5,1,46,45,True,0,1,149,0.085072,0.021815
topo150_seed5,150,5,14.906666666666666,5,2,35,34,True,0,2,149,0.077331,0.019763
topo150_seed5,150,5,14.906666666666666,5,3,35,34,True,0,3,149,0.076597,0.019473
topo150_seed5,150,5,14.906666666666666,5,4,35,34,True,0,4,149,0.074326,0.016435
topo150_seed5,150,5,14.906666666666666,5,5,35,34,True,0,4,149,0.078276,0.017611
topo150_seed5,150,5,14.906666666666666,5,6,35,34,True,0,4,149,0.073055,0.017788
topo150_seed5,150,5,14.906666666666666,5,7,35,34,True,0,4,149,0.074103,0.017182
topo150_seed6,150,6,15.12,5,1,48,47,True,0,1,149,0.089965,0.020402
topo150_seed6,150,6,15.12,5,2,32,31,True,0,2,149,0.075517,0.021435
topo150_seed6,150,6,15.12,5,3,32,31,True,0,3,149,0.072948,0.018725
topo150_seed6,150,6,15.12,5,4,32,31,True,0,4,149,0.068295,0.019401
topo150_seed6,150,6,15.12,5,5,32,31,True,0,4,149,0.072719,0.017495
topo150_seed6,150,6,15.12,5,6,32,31,True,0,4,149,0.073138,0.020233
topo150_seed6,150,6,15.12,5,7,32,31,True,0,4,149,0.075862,0.018209
topo150_seed7,150,7,15.413333333333334,5,1,43,42,True,0,1,149,0.094325,0.018032
topo150_seed7,150,7,15.413333333333334,5,2,36,35,True,0,2,149,0.061989,0.018131
topo150_seed7,150,7,15.413333333333334,5,3,33,32,True,0,3,149,0.079658,0.014605
topo150_seed7,150,7,15.413333333333334,5,4,26,25,True,0,4,149,0.074029,0.016262
topo150_seed7,150,7,15.413333333333334,5,5,33,32,True,0,5,149,0.073177,0.019978
topo150_seed7,150,7,15.413333333333334,5,6,33,32,True,0,5,149,0.070214,0.016195
topo150_seed7,150,7,15.413333333333334,5,7,33,32,True,0,5,149,0.075284,0.019288
topo150_seed8,150,8,15.48,5,1,46,45,True,0,1,149,0.091689,0.02152
topo150_seed8,150,8,15.48,5,2,36,35,True,0,2,149,0.079409,0.019002
topo150_seed8,150,8,15.48,5,3,36,35,True,0,3,149,0.071663,0.020357
topo150_seed8,150,8,15.48,5,4,36,35,True,0,4,149,0.079626,0.018331
topo150_seed8,150,8,15.48,5,5,36,35,True,0,5,149,0.080352,0.019171
topo150_seed8,150,8,15.48,5,6,36,35,True,0,5,149,0.066371,0.016015
topo150_seed8,150,8,15.48,5,7,36,35,True,0,5,149,0.07605,0.015531
topo150_seed9,150,9,15.186666666666667,4,1,38,37,True,0,1,149,0.089804,0.019806
topo150_seed9,150,9,15.186666666666667,4,2,36,35,True,0,2,149,0.079304,0.0188
topo150_seed9,150,9,15.186666666666667,4,3,28,27,True,0,3,149,0.07518,0.021454
topo150_seed9,150,9,15.186666666666667,4,4,28,27,True,0,4,149,0.076347,0.019008
topo150_seed9,150,9,15.186666666666667,4,5,36,35,True,0,5,149,0.079434,0.020424
topo150_seed9,150,9,15.186666666666667,4,6,36,35,True,0,6,149,0.09275,0.016749
topo150_seed9,150,9,15.186666666666667,4,7,36,35,True,0,6,149,0.071793,0.019848
topo150_seed10,150,10,17.08,5,1,41,40,True,0,1,149,0.096924,0.019867
topo150_seed10,150,10,17.08,5,2,31,30,True,0,2,149,0.080127,0.018273
topo150_seed10,150,10,17.08,5,3,31,30,True,0,3,149,0.076632,0.01834
topo150_seed10,150,10,17.08,5,4,31,30,True,0,4,149,0.079092,0.020899
topo150_seed10,150,10,17.08,5,5,31,30,True,0,5,149,0.068898,0.017465
topo150_seed10,150,10,17.08,5,6,31,30,True,0,6,149,0.078222,0.019401
topo150_seed10,150,10,17.08,5,7,31,30,True,0,6,149,0.077092,0.01921
topo150_seed11,150,11,15.893333333333333,4,1,48,47,True,0,1,149,0.090248,0.020007
topo150_seed11,150,11,15.893333333333333,4,2,38,37,True,0,2,149,0.081017,0.018133
topo150_seed11,150,11,15.893333333333333,4,3,29,28,True,0,3,149,0.074671,0.018677
topo150_seed11,150,11,15.893333333333333,4,4,29,28,True,0,4,149,0.073366,0.019137
topo150_seed11,150,11,15.893333333333333,4,5,29,28,True,0,5,149,0.076841,0.017649
topo150_seed11,150,11,15.893333333333333,4,6,29,28,True,0,6,149,0.073115,0.017177
topo150_seed11,150,11,15.893333333333333,4,7,29,28,True,0,6,149,0.074991,0.016541
topo150_seed12,150,12,14.76,5,1,48,47,True,0,1,149,0.085106,0.020639
topo150_seed12,150,12,14.76,5,2,35,34,True,0,2,149,0.084836,0.020373
topo150_seed12,150,12,14.76,5,3,35,34,True,0,3,149,0.076717,0.017566
topo150_seed12,150,12,14.76,5,4,35,34,True,0,4,149,0.070675,0.017374
topo150_seed12,150,12,14.76,5,5,35,34,True,0,4,149,0.071228,0.019386
topo150_seed12,150,12,14.76,5,6,35,34,True,0,4,149,0.076238,0.02002
topo150_seed12,150,12,14.76,5,7,35,34,True,0,4,149,0.075183,0.011412
topo150_seed13,150,13,15.84,5,1,45,44,True,0,1,149,0.091264,0.01973
topo150_seed13,150,13,15.84,5,2,35,34,True,0,2,149,0.080325,0.019143
topo150_seed13,150,13,15.84,5,3,35,34,True,0,3,149,0.079139,0.020401
topo150_seed13,150,13,15.84,5,4,35,34,True,0,4,149,0.082653,0.019685
topo150_seed13,150,13,15.84,5,5,35,34,True,0,5,149,0.076501,0.017802
topo150_seed13,150,13,15.84,5,6,35,34,True,0,5,149,0.076012,0.018544
topo150_seed13,150,13,15.84,5,7,35,34,True,0,5,149,0.075217,0.015529
topo150_seed14,150,14,16.426666666666666,5,1,44,43,True,0,1,149,0.100792,0.018903
topo150_seed14,150,14,16.426666666666666,5,2,34,33,True,0,2,149,0.01106,0.002521
topo150_seed14,150,14,16.426666666666666,5,3,32,31,True,0,3,149,0.010598,0.002282
topo150_seed14,150,14,16.426666666666666,5,4,32,31,True,0,4,149,0.01691,0.002254
topo150_seed14,150,14,16.426666666666666,5,5,32,31,True,0,5,149,0.009302,0.002118
topo150_seed14,150,14,16.426666666666666,5,6,32,31,True,0,5,149,0.009577,0.005635
topo150_seed14,150,14,16.426666666666666,5,7,32,31,True,0,5,149,0.073141,0.017243
topo150_seed15,150,15,15.346666666666666,4,1,41,40,True,0,1,149,0.084459,0.022002
topo150_seed15,150,15,15.346666666666666,4,2,31,30,True,0,2,149,0.078692,0.019833
topo150_seed15,150,15,15.346666666666666,4,3,34,33,True,0,3,149,0.069343,0.018322
topo150_seed15,150,15,15.346666666666666,4,4,31,30,True,0,4,149,0.103458,0.017833
topo150_seed15,150,15,15.346666666666666,4,5,31,30,True,0,4,149,0.072522,0.016831
topo150_seed15,150,15,15.346666666666666,4,6,31,30,True,0,4,149,0.075237,0.020262
topo150_seed15,150,15,15.346666666666666,4,7,31,30,True,0,4,149,0.068446,0.018081
topo150_seed16,150,16,14.426666666666666,5,1,36,35,True,0,1,149,0.082949,0.018873
topo150_seed16,150,16,14.426666666666666,5,2,36,35,True,0,2,149,0.077227,0.017042
topo150_seed16,150,16,14.426666666666666,5,3,28,27,True,0,3,149,0.068888,0.018917
topo150_seed16,150,16,14.426666666666666,5,4,28,27,True,0,4,149,0.073123,0.016231
topo150_seed16,150,16,14.426666666666666,5,5,28,27,True,0,5,149,0.072722,0.017977
topo150_seed16,150,16,14.426666666666666,5,6,28,27,True,0,5,149,0.072171,0.007639
topo150_seed16,150,16,14.426666666666666,5,7,28,27,True,0,5,149,0.069049,0.021561
topo150_seed17,150,17,14.893333333333333,5,1,39,38,True,0,1,149,0.081985,0.019983
topo150_seed17,150,17,14.893333333333333,5,2,29,28,True,0,2,149,0.081416,0.021503
topo150_seed17,150,17,14.893333333333333,5,3,37,36,True,0,3,149,0.040214,0.002308
topo150_seed17,150,17,14.893333333333333,5,4,29,28,True,0,4,149,0.009437,0.002319
topo150_seed17,150,17,14.893333333333333,5,5,29,28,True,0,5,149,0.009725,0.002425
topo150_seed17,150,17,14.893333333333333,5,6,29,28,True,0,6,149,0.009566,0.002263
topo150_seed17,150,17,14.893333333333333,5,7,29,28,True,0,6,149,0.009271,0.002306
topo150_seed18,150,18,15.493333333333334,4,1,43,42,True,0,1,149,0.044724,0.019167
topo150_seed18,150,18,15.493333333333334,4,2,42,41,True,0,2,149,0.080137,0.01768
topo150_seed18,150,18,15.493333333333334,4,3,32,31,True,0,3,149,0.069227,0.018298
topo150_seed18,150,18,15.493333333333334,4,4,32,31,True,0,4,149,0.069693,0.016134
topo150_seed18,150,18,15.493333333333334,4,5,32,31,True,0,5,149,0.070801,0.018026
topo150_seed18,150,18,15.493333333333334,4,6,32,31,True,0,5,149,0.070672,0.019989
topo150_seed18,150,18,15.493333333333334,4,7,32,31,True,0,5,149,0.065262,0.016461
topo150_seed19,150,19,16.133333333333333,5,1,42,41,True,0,1,149,0.08758,0.017127
topo150_seed19,150,19,16.133333333333333,5,2,41,40,True,0,2,149,0.079168,0.019463
topo150_seed19,150,19,16.133333333333333,5,3,32,31,True,0,3,149,0.075966,0.010024
topo150_seed19,150,19,16.133333333333333,5,4,32,31,True,0,4,149,0.076834,0.020797
topo150_seed19,150,19,16.133333333333333,5,5,41,40,True,0,5,149,0.076133,0.021163
topo150_seed19,150,19,16.133333333333333,5,6,32,31,True,0,6,149,0.07633,0.017711
topo150_seed19,150,19,16.133333333333333,5,7,32,31,True,0,7,149,0.071837,0.017209
topo150_seed20,150,20,15.893333333333333,5,1,43,42,True,0,1,149,0.019026,0.004266
topo150_seed20,150,20,15.893333333333333,5,2,33,32,True,0,2,149,0.016463,0.003757
topo150_seed20,150,20,15.893333333333333,5,3,33,32,True,0,3,149,0.009597,0.002323
topo150_seed20,150,20,15.893333333333333,5,4,35,34,True,0,4,149,0.009759,0.002367
topo150_seed20,150,20,15.893333333333333,5,5,25,24,True,0,5,149,0.009731,0.002362
topo150_seed20,150,20,15.893333333333333,5,6,25,24,True,0,5,149,0.009691,0.0023
topo150_seed20,150,20,15.893333333333333,5,7,25,24,True,0,5,149,0.009613,0.002306
topo150_seed21,150,21,15.226666666666667,5,1,43,42,True,0,1,149,0.01135,0.002547
topo150_seed21,150,21,15.226666666666667,5,2,37,36,True,0,2,149,0.014968,0.002356
topo150_seed21,150,21,15.226666666666667,5,3,33,32,True,0,3,149,0.01855,0.017819
topo150_seed21,150,21,15.226666666666667,5,4,33,32,True,0,4,149,0.074083,0.018549
topo150_seed21,150,21,15.226666666666667,5,5,33,32,True,0,4,149,0.077132,0.018663
topo150_seed21,150,21,15.226666666666667,5,6,33,32,True,0,4,149,0.077467,0.017407
topo150_seed21,150,21,15.226666666666667,5,7,33,32,True,0,4,149,0.077762,0.020645
topo150_seed22,150,22,16.653333333333332,5,1,44,43,True,0,1,149,0.09439,0.019806
topo150_seed22,150,22,16.653333333333332,5,2,34,33,True,0,2,149,0.086824,0.018203
topo150_seed22,150,22,16.653333333333332,5,3,33,32,True,0,3,149,0.078894,0.018874
topo150_seed22,150,22,16.653333333333332,5,4,33,32,True,0,4,149,0.069868,0.017862
topo150_seed22,150,22,16.653333333333332,5,5,33,32,True,0,5,149,0.073003,0.017316
topo150_seed22,150,22,16.653333333333332,5,6,33,32,True,0,6,149,0.07682,0.018371
topo150_seed22,150,22,16.653333333333332,5,7,33,32,True,0,7,149,0.071084,0.019219
topo150_seed23,150,23,14.52,5,1,45,44,True,0,1,149,0.087379,0.019401
topo150_seed23,150,23,14.52,5,2,35,34,True,0,2,149,0.08166,0.021583
topo150_seed23,150,23,14.52,5,3,35,34,True,0,3,149,0.078705,0.018907
topo150_seed23,150,23,14.52,5,4,35,34,True,0,4,149,0.077391,0.017031
topo150_seed23,150,23,14.52,5,5,32,31,True,0,5,149,0.073471,0.019017
topo150_seed23,150,23,14.52,5,6,32,31,True,0,5,149,0.075654,0.012038
topo150_seed23,150,23,14.52,5,7,32,31,True,0,5,149,0.010259,0.003006
topo150_seed24,150,24,15.613333333333333,5,1,43,42,True,0,1,149,0.012323,0.00279
topo150_seed24,150,24,15.613333333333333,5,2,33,32,True,0,2,149,0.010712,0.002371
topo150_seed24,150,24,15.613333333333333,5,3,33,32,True,0,3,149,0.010243,0.002484
topo150_seed24,150,24,15.613333333333333,5,4,37,36,True,0,4,149,0.010148,0.002461
topo150_seed24,150,24,15.613333333333333,5,5,37,36,True,0,4,149,0.010164,0.002409
topo150_seed24,150,24,15.613333333333333,5,6,37,36,True,0,4,149,0.010292,0.002453
topo150_seed24,150,24,15.613333333333333,5,7,37,36,True,0,4,149,0.010216,0.002403
topo150_seed25,150,25,14.626666666666667,4,1,41,40,True,0,1,149,0.011828,0.002754
topo150_seed25,150,25,14.626666666666667,4,2,31,30,True,0,2,149,0.010335,0.002335
topo150_seed25,150,25,14.626666666666667,4,3,27,26,True,0,3,149,0.00973,0.002386
topo150_seed25,150,25,14.626666666666667,4,4,31,30,True,0,4,149,0.010029,0.003201
topo150_seed25,150,25,14.626666666666667,4,5,31,30,True,0,4,149,0.009875,0.002683
topo150_seed25,150,25,14.626666666666667,4,6,31,30,True,0,4,149,0.051339,0.002471
topo150_seed25,150,25,14.626666666666667,4,7,31,30,True,0,4,149,0.009694,0.002367
topo150_seed26,150,26,14.573333333333334,4,1,39,38,True,0,1,149,0.010842,0.002585
topo150_seed26,150,26,14.573333333333334,4,2,34,33,True,0,2,149,0.010168,0.002497
topo150_seed26,150,26,14.573333333333334,4,3,34,33,True,0,3,149,0.010091,0.002503
topo150_seed26,150,26,14.573333333333334,4,4,34,33,True,0,4,149,0.010018,0.002361
topo150_seed26,150,26,14.573333333333334,4,5,39,38,True,0,5,149,0.009626,0.002338
topo150_seed26,150,26,14.573333333333334,4,6,34,33,True,0,6,149,0.009377,0.002674
topo150_seed26,150,26,14.573333333333334,4,7,39,38,True,0,7,149,0.015202,0.002268
topo150_seed27,150,27,14.32,5,1,45,44,True,0,1,149,0.010897,0.002637
topo150_seed27,150,27,14.32,5,2,35,34,True,0,2,149,0.009794,0.002392
topo150_seed27,150,27,14.32,5,3,35,34,True,0,3,149,0.009468,0.002355
topo150_seed27,150,27,14.32,5,4,35,34,True,0,4,149,0.009456,0.002249
topo150_seed27,150,27,14.32,5,5,35,34,True,0,5,149,0.009518,0.002134
topo150_seed27,150,27,14.32,5,6,35,34,True,0,5,149,0.009345,0.002143
topo150_seed27,150,27,14.32,5,7,35,34,True,0,5,149,0.010698,0.014532
topo150_seed28,150,28,14.92,5,1,42,41,True,0,1,149,0.088883,0.022541
topo150_seed28,150,28,14.92,5,2,42,41,True,0,2,149,0.085217,0.020209
topo150_seed28,150,28,14.92,5,3,33,32,True,0,3,149,0.07574,0.02046
topo150_seed28,150,28,14.92,5,4,33,32,True,0,4,149,0.071509,0.018491
topo150_seed28,150,28,14.92,5,5,33,32,True,0,4,149,0.077473,0.019767
topo150_seed28,150,28,14.92,5,6,33,32,True,0,4,149,0.075605,0.020461
topo150_seed28,150,28,14.92,5,7,33,32,True,0,4,149,0.073151,0.018838
topo150_seed29,150,29,15.04,5,1,42,41,True,0,1,149,0.092817,0.02129
topo150_seed29,150,29,15.04,5,2,32,31,True,0,2,149,0.080767,0.019768
topo150_seed29,150,29,15.04,5,3,32,31,True,0,3,149,0.076488,0.018608
topo150_seed29,150,29,15.04,5,4,29,28,True,0,4,149,0.073906,0.01701
topo150_seed29,150,29,15.04,5,5,29,28,True,0,4,149,0.070831,0.016062
topo150_seed29,150,29,15.04,5,6,29,28,True,0,4,149,0.070604,0.0174
topo150_seed29,150,29,15.04,5,7,29,28,True,0,4,149,0.060224,0.01705
topo200_seed0,200,0,20.15,4,1,47,46,True,0,1,199,0.173765,0.038898
topo200_seed0,200,0,20.15,4,2,37,36,True,0,2,199,0.141848,0.034233
topo200_seed0,200,0,20.15,4,3,29,28,True,0,3,199,0.143343,0.033779
topo200_seed0,200,0,20.15,4,4,29,28,True,0,4,199,0.142197,0.03492
topo200_seed0,200,0,20.15,4,5,37,36,True,0,5,199,0.128769,0.026943
topo200_seed0,200,0,20.15,4,6,29,28,True,0,6,199,0.067256,0.006839
topo200_seed0,200,0,20.15,4,7,37,36,True,0,7,199,0.089761,0.004107
topo200_seed1,200,1,20.24,5,1,52,51,True,0,1,199,0.02213,0.005952
topo200_seed1,200,1,20.24,5,2,42,41,True,0,2,199,0.02975,0.004474
topo200_seed1,200,1,20.24,5,3,33,32,True,0,3,199,0.023138,0.004073
topo200_seed1,200,1,20.24,5,4,33,32,True,0,4,199,0.017304,0.004049
topo200_seed1,200,1,20.24,5,5,33,32,True,0,5,199,0.017205,0.003974
topo200_seed1,200,1,20.24,5,6,33,32,True,0,5,199,0.016639,0.003778
topo200_seed1,200,1,20.24,5,7,33,32,True,0,5,199,0.01673,0.003617
topo200_seed2,200,2,21.68,5,1,51,50,True,0,1,199,0.021407,0.004484
topo200_seed2,200,2,21.68,5,2,32,31,True,0,2,199,0.018901,0.004239
topo200_seed2,200,2,21.68,5,3,41,40,True,0,3,199,0.018061,0.003984
topo200_seed2,200,2,21.68,5,4,32,31,True,0,4,199,0.026668,0.003866
topo200_seed2,200,2,21.68,5,5,41,40,True,0,5,199,0.019154,0.005737
topo200_seed2,200,2,21.68,5,6,32,31,True,0,6,199,0.027007,0.006086
